symbol,type,low,high
GRASIM,OB,2674.1,2729.5
GRASIM,OB,2610.0,2695.0
GRASIM,OB,2700.0,2769.95
GRASIM,OB,2710.0,2754.0
GRASIM,OB,2702.3,2737.55
GRASIM,OB,2686.05,2789.8
GRASIM,OB,2625.95,2676.7
GRASIM,OB,2600.0,2675.05
GRASIM,OB,2666.05,2708.6
GRASIM,OB,2578.05,2700.0
GRASIM,OB,2472.05,2534.65
GRASIM,OB,2500.0,2552.0
GRASIM,OB,2602.45,2639.7
GRASIM,OB,2554.05,2635.95
GRASIM,OB,2641.1,2708.0
GRASIM,OB,2639.0,2683.0
GRASIM,OB,2479.75,2563.2
GRASIM,OB,2436.0,2490.0
GRASIM,OB,2445.75,2527.95
GRASIM,OB,2276.95,2348.2
GRASIM,OB,2296.75,2349.75
GRASIM,OB,2361.65,2426.5
GRASIM,OB,2399.8,2459.95
GRASIM,OB,2429.4,2514.05
GRASIM,OB,2438.1,2491.0
GRASIM,OB,2405.5,2507.75
GRASIM,OB,2412.8,2482.95
GRASIM,OB,2301.65,2361.75
GRASIM,OB,2353.5,2415.0
GRASIM,OB,2373.3,2425.0
GRASIM,OB,2363.3,2411.8
GRASIM,OB,2459.45,2514.75
GRASIM,OB,2560.0,2602.9
GRASIM,OB,2599.35,2637.65
GRASIM,OB,2601.05,2633.4
GRASIM,OB,2465.5,2560.0
GRASIM,OB,2529.45,2586.75
GRASIM,OB,2675.1,2763.9
GRASIM,OB,2719.0,2755.6
GRASIM,OB,2695.8,2771.8
GRASIM,OB,2718.0,2764.5
GRASIM,OB,2626.6,2684.0
GRASIM,OB,2702.7,2748.0
GRASIM,OB,2511.0,2549.6
GRASIM,OB,2538.9,2599.0
GRASIM,OB,2666.6,2742.0
GRASIM,OB,2676.0,2729.0
GRASIM,OB,2665.0,2706.3
GRASIM,OB,2836.7,2890.0
GRASIM,OB,2775.0,2819.9
GRASIM,OB,2756.4,2807.5
GRASIM,OB,2758.0,2784.0
GRASIM,OB,2716.5,2774.0
GRASIM,FVG,2534.5,2557.05
GRASIM,FVG,2648.9,2691.05
GRASIM,FVG,2692.05,2706.95
GRASIM,FVG,2710.0,2735.3
GRASIM,FVG,2729.5,2748.2
GRASIM,FVG,2666.0,2745.85
GRASIM,FVG,2750.0,2765.0
GRASIM,FVG,2665.95,2666.05
GRASIM,FVG,2555.65,2600.35
GRASIM,FVG,2630.45,2683.0
GRASIM,FVG,2473.85,2501.1
GRASIM,FVG,2359.75,2373.0
GRASIM,FVG,2396.45,2453.45
GRASIM,FVG,2464.0,2475.8
GRASIM,FVG,2404.5,2426.0
GRASIM,FVG,2428.0,2448.1
GRASIM,FVG,2514.75,2520.0
GRASIM,FVG,2544.0,2560.0
GRASIM,FVG,2600.0,2612.8
GRASIM,FVG,2586.75,2670.0
GRASIM,FVG,2660.0,2682.2
GRASIM,FVG,2722.0,2735.0
GRASIM,FVG,2684.0,2702.7
GRASIM,FVG,2747.0,2775.1
GRASIM,FVG,2578.1,2666.6
GRASIM,FVG,2614.9,2678.2
GRASIM,FVG,2732.9,2737.3
GRASIM,FVG,2737.5,2786.5
GRASIM,FVG,2801.8,2832.0
GRASIM,FVG,2843.0,2844.4
HCLTECH,OB,1576.85,1598.0
HCLTECH,OB,1620.0,1645.0
HCLTECH,OB,1537.0,1595.7
HCLTECH,OB,1554.55,1602.0
HCLTECH,OB,1573.85,1600.5
HCLTECH,OB,1657.15,1685.95
HCLTECH,OB,1705.1,1756.85
HCLTECH,OB,1787.05,1817.15
HCLTECH,OB,1741.15,1766.3
HCLTECH,OB,1808.2,1824.25
HCLTECH,OB,1721.5,1776.0
HCLTECH,OB,1732.5,1764.0
HCLTECH,OB,1789.15,1820.7
HCLTECH,OB,1767.9,1804.2
HCLTECH,OB,1797.0,1839.95
HCLTECH,OB,1819.5,1852.0
HCLTECH,OB,1840.2,1871.55
HCLTECH,OB,1745.0,1782.1
HCLTECH,OB,1828.05,1854.15
HCLTECH,OB,1817.3,1865.0
HCLTECH,OB,1878.5,1919.95
HCLTECH,OB,1835.0,1900.5
HCLTECH,OB,1901.0,1926.05
HCLTECH,OB,1950.25,1980.0
HCLTECH,OB,1882.7,1902.9
HCLTECH,OB,1907.9,1936.95
HCLTECH,OB,1941.0,1992.1
HCLTECH,OB,1908.9,1981.0
HCLTECH,OB,1785.3,1837.95
HCLTECH,OB,1691.0,1730.5
HCLTECH,OB,1697.85,1732.95
HCLTECH,OB,1688.0,1731.95
HCLTECH,OB,1712.85,1728.45
HCLTECH,OB,1700.25,1729.95
HCLTECH,OB,1694.1,1720.15
HCLTECH,OB,1683.55,1714.55
HCLTECH,OB,1637.6,1690.0
HCLTECH,OB,1523.0,1560.0
HCLTECH,OB,1547.0,1572.45
HCLTECH,OB,1529.15,1547.95
HCLTECH,OB,1525.1,1561.35
HCLTECH,OB,1526.1,1585.0
HCLTECH,OB,1419.1,1456.2
HCLTECH,OB,1357.05,1388.7
HCLTECH,OB,1464.5,1499.9
HCLTECH,OB,1537.1,1569.4
HCLTECH,OB,1554.0,1587.9
HCLTECH,OB,1563.3,1597.7
HCLTECH,OB,1615.2,1688.1
HCLTECH,OB,1636.4,1666.0
HCLTECH,OB,1614.0,1640.7
HCLTECH,OB,1627.3,1664.7
HCLTECH,OB,1624.6,1653.9
HCLTECH,OB,1695.0,1726.0
HCLTECH,OB,1697.2,1719.7
HCLTECH,OB,1689.2,1732.6
HCLTECH,OB,1710.8,1752.5
HCLTECH,OB,1706.5,1730.5
HCLTECH,OB,1703.3,1725.5
HCLTECH,OB,1542.4,1566.8
HCLTECH,OB,1518.3,1539.8
HCLTECH,FVG,1594.0,1620.0
HCLTECH,FVG,1633.0,1636.1
HCLTECH,FVG,1608.4,1632.7
HCLTECH,FVG,1629.75,1659.05
HCLTECH,FVG,1685.95,1705.1
HCLTECH,FVG,1737.75,1742.2
HCLTECH,FVG,1756.0,1760.0
HCLTECH,FVG,1766.3,1787.05
HCLTECH,FVG,1766.3,1773.7
HCLTECH,FVG,1784.05,1796.55
HCLTECH,FVG,1794.0,1797.0
HCLTECH,FVG,1782.1,1783.0
HCLTECH,FVG,1783.35,1814.2
HCLTECH,FVG,1854.15,1864.45
HCLTECH,FVG,1839.55,1878.5
HCLTECH,FVG,1911.0,1915.3
HCLTECH,FVG,1949.0,1950.25
HCLTECH,FVG,1936.95,1941.0
HCLTECH,FVG,1944.45,1965.4
HCLTECH,FVG,1799.0,1804.05
HCLTECH,FVG,1700.6,1710.0
HCLTECH,FVG,1560.0,1575.15
HCLTECH,FVG,1592.05,1618.95
HCLTECH,FVG,1610.9,1622.0
HCLTECH,FVG,1388.7,1406.0
HCLTECH,FVG,1442.1,1464.5
HCLTECH,FVG,1499.0,1543.7
HCLTECH,FVG,1499.9,1576.1
HCLTECH,FVG,1577.7,1615.2
HCLTECH,FVG,1642.3,1658.0
HCLTECH,FVG,1640.7,1645.6
HCLTECH,FVG,1639.8,1649.0
HCLTECH,FVG,1658.0,1666.0
HCLTECH,FVG,1684.9,1695.0
HCLTECH,FVG,1711.0,1720.0
HDFCBANK,OB,1588.05,1621.0
HDFCBANK,OB,1598.3,1631.85
HDFCBANK,OB,1593.3,1632.95
HDFCBANK,OB,1645.8,1662.55
HDFCBANK,OB,1601.15,1632.4
HDFCBANK,OB,1623.7,1637.65
HDFCBANK,OB,1623.0,1634.0
HDFCBANK,OB,1623.2,1646.8
HDFCBANK,OB,1634.1,1647.75
HDFCBANK,OB,1639.2,1652.5
HDFCBANK,OB,1657.05,1674.0
HDFCBANK,OB,1664.15,1678.0
HDFCBANK,OB,1724.4,1751.45
HDFCBANK,OB,1613.0,1659.0
HDFCBANK,OB,1628.7,1656.75
HDFCBANK,OB,1643.25,1664.45
HDFCBANK,OB,1675.5,1698.0
HDFCBANK,OB,1665.2,1697.65
HDFCBANK,OB,1710.7,1740.0
HDFCBANK,OB,1728.9,1751.0
HDFCBANK,OB,1724.2,1754.75
HDFCBANK,OB,1710.9,1745.0
HDFCBANK,OB,1745.35,1771.5
HDFCBANK,OB,1673.0,1729.4
HDFCBANK,OB,1734.2,1759.0
HDFCBANK,OB,1769.8,1810.0
HDFCBANK,OB,1782.9,1804.6
HDFCBANK,OB,1844.0,1864.2
HDFCBANK,OB,1858.55,1877.7
HDFCBANK,OB,1767.05,1797.55
HDFCBANK,OB,1780.75,1812.0
HDFCBANK,OB,1771.0,1815.0
HDFCBANK,OB,1624.3,1646.75
HDFCBANK,OB,1628.5,1650.5
HDFCBANK,OB,1633.05,1661.05
HDFCBANK,OB,1626.0,1643.6
HDFCBANK,OB,1676.05,1713.0
HDFCBANK,OB,1688.7,1711.0
HDFCBANK,OB,1680.0,1701.9
HDFCBANK,OB,1685.3,1714.7
HDFCBANK,OB,1661.1,1684.2
HDFCBANK,OB,1694.1,1743.05
HDFCBANK,OB,1688.25,1710.8
HDFCBANK,OB,1683.05,1699.9
HDFCBANK,OB,1700.05,1720.8
HDFCBANK,OB,1802.0,1827.5
HDFCBANK,OB,1765.35,1809.9
HDFCBANK,OB,1738.2,1779.85
HDFCBANK,OB,1860.5,1883.8
HDFCBANK,OB,1920.5,1978.9
HDFCBANK,OB,1891.8,1933.0
HDFCBANK,OB,1900.2,1928.8
HDFCBANK,OB,1932.3,1952.0
HDFCBANK,OB,1886.8,1919.0
HDFCBANK,OB,1903.0,1930.2
HDFCBANK,OB,1921.1,1946.9
HDFCBANK,OB,1916.3,1948.0
HDFCBANK,OB,1907.3,1940.8
HDFCBANK,OB,1920.0,1952.0
HDFCBANK,OB,1913.0,1933.0
HDFCBANK,OB,1919.1,1941.6
HDFCBANK,OB,1955.6,1979.0
HDFCBANK,OB,1995.5,2013.8
HDFCBANK,OB,1984.3,2008.0
HDFCBANK,OB,1983.8,1998.4
HDFCBANK,OB,1953.0,1997.0
HDFCBANK,OB,2003.0,2018.0
HDFCBANK,FVG,1627.9,1631.0
HDFCBANK,FVG,1630.0,1645.8
HDFCBANK,FVG,1613.7,1623.7
HDFCBANK,FVG,1639.95,1642.0
HDFCBANK,FVG,1652.5,1657.05
HDFCBANK,FVG,1678.0,1699.15
HDFCBANK,FVG,1698.9,1707.55
HDFCBANK,FVG,1719.0,1740.25
HDFCBANK,FVG,1744.95,1754.25
HDFCBANK,FVG,1664.45,1675.5
HDFCBANK,FVG,1697.65,1711.05
HDFCBANK,FVG,1691.0,1710.7
HDFCBANK,FVG,1745.0,1745.35
HDFCBANK,FVG,1718.9,1734.2
HDFCBANK,FVG,1759.0,1764.9
HDFCBANK,FVG,1754.3,1769.8
HDFCBANK,FVG,1804.6,1816.1
HDFCBANK,FVG,1808.15,1831.15
HDFCBANK,FVG,1643.6,1668.85
HDFCBANK,FVG,1681.15,1683.95
HDFCBANK,FVG,1686.8,1718.9
HDFCBANK,FVG,1701.9,1706.15
HDFCBANK,FVG,1694.0,1700.05
HDFCBANK,FVG,1724.0,1732.2
HDFCBANK,FVG,1737.4,1749.3
HDFCBANK,FVG,1751.0,1755.55
HDFCBANK,FVG,1774.1,1801.5
HDFCBANK,FVG,1799.2,1811.1
HDFCBANK,FVG,1775.0,1855.0
HDFCBANK,FVG,1819.4,1860.5
HDFCBANK,FVG,1883.8,1910.0
HDFCBANK,FVG,1919.7,1935.0
HDFCBANK,FVG,1919.0,1920.0
HDFCBANK,FVG,1924.2,1926.9
HDFCBANK,FVG,1958.9,1975.9
HDFCBANK,FVG,1957.9,1963.9
HDFCBANK,FVG,1979.0,1980.0
HDFCBANK,FVG,1982.0,1993.4
HDFCBANK,FVG,1988.7,1992.6
HDFCBANK,FVG,1997.0,2003.0
HDFCBANK,FVG,2002.0,2003.0
HINDALCO,OB,645.0,656.65
HINDALCO,OB,654.6,665.0
HINDALCO,OB,613.0,631.0
HINDALCO,OB,611.6,633.95
HINDALCO,OB,677.8,694.7
HINDALCO,OB,701.15,710.7
HINDALCO,OB,677.55,692.7
HINDALCO,OB,645.4,658.6
HINDALCO,OB,670.6,686.4
HINDALCO,OB,681.1,692.0
HINDALCO,OB,668.2,690.85
HINDALCO,OB,687.95,698.0
HINDALCO,OB,715.55,730.9
HINDALCO,OB,744.7,772.65
HINDALCO,OB,708.0,732.0
HINDALCO,OB,726.3,738.2
HINDALCO,OB,720.65,750.0
HINDALCO,OB,732.35,747.3
HINDALCO,OB,718.3,745.8
HINDALCO,OB,668.45,694.9
HINDALCO,OB,679.25,689.55
HINDALCO,OB,661.6,689.9
HINDALCO,OB,647.0,660.45
HINDALCO,OB,625.15,636.45
HINDALCO,OB,637.65,655.55
HINDALCO,OB,654.45,663.0
HINDALCO,OB,647.6,663.15
HINDALCO,OB,659.65,671.25
HINDALCO,OB,667.25,676.5
HINDALCO,OB,628.25,642.05
HINDALCO,OB,620.7,640.6
HINDALCO,OB,599.15,620.3
HINDALCO,OB,587.5,603.75
HINDALCO,OB,571.6,593.85
HINDALCO,OB,562.0,573.95
HINDALCO,OB,586.55,596.2
HINDALCO,OB,568.3,591.65
HINDALCO,OB,557.6,576.6
HINDALCO,OB,591.25,606.8
HINDALCO,OB,589.5,606.1
HINDALCO,OB,586.35,604.95
HINDALCO,OB,595.05,616.0
HINDALCO,OB,617.1,638.45
HINDALCO,OB,686.5,709.3
HINDALCO,OB,673.25,692.95
HINDALCO,OB,690.5,703.0
HINDALCO,OB,690.5,702.4
HINDALCO,OB,596.55,645.0
HINDALCO,OB,552.2,567.75
HINDALCO,OB,602.0,619.35
HINDALCO,OB,619.05,631.05
HINDALCO,OB,612.95,634.3
HINDALCO,OB,621.65,634.25
HINDALCO,OB,627.45,642.7
HINDALCO,OB,615.05,636.3
HINDALCO,OB,632.0,646.35
HINDALCO,OB,654.35,662.95
HINDALCO,OB,642.6,655.55
HINDALCO,OB,647.9,662.0
HINDALCO,OB,632.15,650.9
HINDALCO,OB,629.6,640.9
HINDALCO,OB,633.5,641.4
HINDALCO,OB,649.25,654.6
HINDALCO,OB,648.2,661.75
HINDALCO,OB,637.6,650.4
HINDALCO,OB,635.05,644.7
HINDALCO,OB,668.45,676.95
HINDALCO,OB,691.45,700.0
HINDALCO,OB,691.8,708.1
HINDALCO,OB,664.1,692.0
HINDALCO,OB,665.0,680.55
HINDALCO,OB,664.0,670.6
HINDALCO,OB,671.0,679.3
HINDALCO,FVG,649.0,665.0
HINDALCO,FVG,665.0,667.35
HINDALCO,FVG,633.95,636.5
HINDALCO,FVG,642.0,661.05
HINDALCO,FVG,660.3,667.8
HINDALCO,FVG,674.3,677.2
HINDALCO,FVG,694.7,702.75
HINDALCO,FVG,658.6,670.6
HINDALCO,FVG,687.95,688.75
HINDALCO,FVG,698.0,715.55
HINDALCO,FVG,730.9,742.1
HINDALCO,FVG,736.15,749.45
HINDALCO,FVG,738.2,739.45
HINDALCO,FVG,636.45,637.65
HINDALCO,FVG,653.9,654.45
HINDALCO,FVG,657.3,659.25
HINDALCO,FVG,573.95,586.55
HINDALCO,FVG,596.2,603.7
HINDALCO,FVG,607.0,612.25
HINDALCO,FVG,576.6,584.5
HINDALCO,FVG,613.7,625.0
HINDALCO,FVG,628.35,637.95
HINDALCO,FVG,643.85,661.85
HINDALCO,FVG,662.5,678.6
HINDALCO,FVG,687.5,690.5
HINDALCO,FVG,567.75,606.35
HINDALCO,FVG,616.0,619.05
HINDALCO,FVG,636.3,638.05
HINDALCO,FVG,630.3,632.0
HINDALCO,FVG,652.95,654.35
HINDALCO,FVG,655.55,656.5
HINDALCO,FVG,641.4,649.25
HINDALCO,FVG,651.25,652.15
HINDALCO,FVG,654.5,664.7
HINDALCO,FVG,666.0,668.45
HINDALCO,FVG,676.95,691.35
HINDALCO,FVG,670.6,671.0
HINDALCO,FVG,678.0,679.0
HINDALCO,FVG,679.3,683.2
HINDALCO,FVG,687.15,689.6
HINDUNILVR,OB,2687.25,2727.0
HINDUNILVR,OB,2685.4,2754.35
HINDUNILVR,OB,2681.15,2759.5
HINDUNILVR,OB,2718.6,2758.0
HINDUNILVR,OB,2706.6,2742.55
HINDUNILVR,OB,2737.05,2759.75
HINDUNILVR,OB,2782.1,2810.0
HINDUNILVR,OB,2759.55,2824.1
HINDUNILVR,OB,2779.0,2808.9
HINDUNILVR,OB,2823.65,2855.0
HINDUNILVR,OB,2898.1,2950.0
HINDUNILVR,OB,2807.4,2910.0
HINDUNILVR,OB,2905.1,2960.35
HINDUNILVR,OB,2733.2,2787.4
HINDUNILVR,OB,2673.75,2710.0
HINDUNILVR,OB,2452.6,2647.0
HINDUNILVR,OB,2503.5,2547.0
HINDUNILVR,OB,2466.1,2509.9
HINDUNILVR,OB,2456.0,2496.95
HINDUNILVR,OB,2383.7,2464.7
HINDUNILVR,OB,2376.1,2424.75
HINDUNILVR,OB,2460.4,2494.95
HINDUNILVR,OB,2453.2,2539.15
HINDUNILVR,OB,2460.55,2490.5
HINDUNILVR,OB,2456.55,2493.0
HINDUNILVR,OB,2338.0,2399.95
HINDUNILVR,OB,2363.0,2393.0
HINDUNILVR,OB,2324.65,2373.5
HINDUNILVR,OB,2328.25,2345.65
HINDUNILVR,OB,2320.25,2337.15
HINDUNILVR,OB,2361.65,2418.95
HINDUNILVR,OB,2326.05,2380.0
HINDUNILVR,OB,2332.45,2377.3
HINDUNILVR,OB,2364.0,2396.0
HINDUNILVR,OB,2296.55,2377.95
HINDUNILVR,OB,2313.4,2366.0
HINDUNILVR,OB,2226.4,2253.55
HINDUNILVR,OB,2136.0,2180.0
HINDUNILVR,OB,2189.2,2226.7
HINDUNILVR,OB,2164.45,2209.95
HINDUNILVR,OB,2193.45,2212.85
HINDUNILVR,OB,2237.8,2279.9
HINDUNILVR,OB,2190.05,2243.7
HINDUNILVR,OB,2345.2,2400.0
HINDUNILVR,OB,2348.8,2372.4
HINDUNILVR,OB,2317.1,2487.4
HINDUNILVR,OB,2312.6,2332.5
HINDUNILVR,OB,2310.0,2345.0
HINDUNILVR,OB,2341.0,2371.9
HINDUNILVR,OB,2338.5,2370.0
HINDUNILVR,OB,2338.5,2394.6
HINDUNILVR,OB,2313.1,2363.1
HINDUNILVR,OB,2343.5,2374.9
HINDUNILVR,OB,2342.6,2379.5
HINDUNILVR,OB,2378.3,2399.0
HINDUNILVR,OB,2324.1,2388.0
HINDUNILVR,OB,2290.3,2307.8
HINDUNILVR,OB,2271.6,2291.0
HINDUNILVR,OB,2286.6,2302.6
HINDUNILVR,OB,2386.0,2418.5
HINDUNILVR,OB,2397.6,2434.0
HINDUNILVR,OB,2455.4,2493.6
HINDUNILVR,FVG,2756.25,2782.1
HINDUNILVR,FVG,2866.45,2887.5
HINDUNILVR,FVG,2893.55,2895.4
HINDUNILVR,FVG,2934.3,2969.95
HINDUNILVR,FVG,2424.75,2457.6
HINDUNILVR,FVG,2452.1,2460.4
HINDUNILVR,FVG,2337.15,2364.8
HINDUNILVR,FVG,2409.0,2413.8
HINDUNILVR,FVG,2341.3,2361.15
HINDUNILVR,FVG,2396.0,2401.5
HINDUNILVR,FVG,2425.0,2435.15
HINDUNILVR,FVG,2212.85,2225.8
HINDUNILVR,FVG,2261.6,2289.5
HINDUNILVR,FVG,2306.2,2344.35
HINDUNILVR,FVG,2372.4,2393.4
HINDUNILVR,FVG,2354.9,2355.3
HINDUNILVR,FVG,2342.7,2352.8
HINDUNILVR,FVG,2369.9,2375.0
HINDUNILVR,FVG,2363.1,2364.1
HINDUNILVR,FVG,2367.6,2370.1
HINDUNILVR,FVG,2302.6,2304.0
HINDUNILVR,FVG,2309.0,2310.3
HINDUNILVR,FVG,2326.9,2341.0
HINDUNILVR,FVG,2341.4,2386.0
HINDUNILVR,FVG,2439.7,2461.0
HINDUNILVR,FVG,2434.0,2490.0
ICICIBANK,OB,1190.6,1218.25
ICICIBANK,OB,1169.0,1180.95
ICICIBANK,OB,1153.0,1170.05
ICICIBANK,OB,1173.3,1195.75
ICICIBANK,OB,1165.1,1178.65
ICICIBANK,OB,1222.5,1239.2
ICICIBANK,OB,1205.0,1233.9
ICICIBANK,OB,1242.05,1255.95
ICICIBANK,OB,1315.45,1331.4
ICICIBANK,OB,1270.9,1296.8
ICICIBANK,OB,1229.75,1247.8
ICICIBANK,OB,1222.0,1240.8
ICICIBANK,OB,1224.4,1256.95
ICICIBANK,OB,1250.55,1272.35
ICICIBANK,OB,1243.05,1267.95
ICICIBANK,OB,1288.55,1318.95
ICICIBANK,OB,1270.05,1291.8
ICICIBANK,OB,1252.7,1275.0
ICICIBANK,OB,1250.0,1276.25
ICICIBANK,OB,1240.85,1261.0
ICICIBANK,OB,1302.45,1314.25
ICICIBANK,OB,1282.3,1310.5
ICICIBANK,OB,1326.7,1347.1
ICICIBANK,OB,1307.45,1334.95
ICICIBANK,OB,1289.2,1312.75
ICICIBANK,OB,1280.1,1289.95
ICICIBANK,OB,1257.0,1277.75
ICICIBANK,OB,1252.35,1285.0
ICICIBANK,OB,1224.9,1243.95
ICICIBANK,OB,1218.0,1249.0
ICICIBANK,OB,1191.8,1207.5
ICICIBANK,OB,1243.05,1255.8
ICICIBANK,OB,1239.1,1256.0
ICICIBANK,OB,1249.55,1275.0
ICICIBANK,OB,1245.9,1266.0
ICICIBANK,OB,1237.05,1257.6
ICICIBANK,OB,1204.15,1217.0
ICICIBANK,OB,1209.0,1227.95
ICICIBANK,OB,1245.3,1255.6
ICICIBANK,OB,1331.5,1358.0
ICICIBANK,OB,1315.4,1352.35
ICICIBANK,OB,1265.0,1325.0
ICICIBANK,OB,1284.5,1305.1
ICICIBANK,OB,1342.9,1359.7
ICICIBANK,OB,1404.7,1436.0
ICICIBANK,OB,1388.4,1414.8
ICICIBANK,OB,1400.0,1433.7
ICICIBANK,OB,1426.0,1446.8
ICICIBANK,OB,1387.0,1419.9
ICICIBANK,OB,1417.3,1440.7
ICICIBANK,OB,1435.5,1459.0
ICICIBANK,OB,1435.7,1463.0
ICICIBANK,OB,1444.3,1460.9
ICICIBANK,OB,1426.4,1440.1
ICICIBANK,OB,1416.5,1441.7
ICICIBANK,OB,1420.0,1436.5
ICICIBANK,OB,1410.2,1432.0
ICICIBANK,OB,1416.5,1435.9
ICICIBANK,OB,1423.7,1446.1
ICICIBANK,OB,1429.6,1440.9
ICICIBANK,OB,1416.1,1424.9
ICICIBANK,OB,1409.5,1423.2
ICICIBANK,OB,1469.7,1482.0
ICICIBANK,FVG,1170.05,1173.3
ICICIBANK,FVG,1178.65,1188.55
ICICIBANK,FVG,1192.6,1201.05
ICICIBANK,FVG,1205.0,1208.9
ICICIBANK,FVG,1214.95,1217.3
ICICIBANK,FVG,1239.3,1242.05
ICICIBANK,FVG,1255.95,1258.4
ICICIBANK,FVG,1272.25,1285.35
ICICIBANK,FVG,1300.0,1308.5
ICICIBANK,FVG,1237.9,1241.6
ICICIBANK,FVG,1260.45,1280.6
ICICIBANK,FVG,1268.9,1299.25
ICICIBANK,FVG,1291.8,1292.7
ICICIBANK,FVG,1256.9,1290.0
ICICIBANK,FVG,1281.4,1302.45
ICICIBANK,FVG,1320.0,1326.7
ICICIBANK,FVG,1338.75,1340.05
ICICIBANK,FVG,1218.0,1236.0
ICICIBANK,FVG,1234.65,1243.05
ICICIBANK,FVG,1260.0,1265.15
ICICIBANK,FVG,1225.8,1235.3
ICICIBANK,FVG,1251.95,1254.75
ICICIBANK,FVG,1255.6,1280.65
ICICIBANK,FVG,1273.95,1302.15
ICICIBANK,FVG,1324.25,1345.05
ICICIBANK,FVG,1305.1,1336.2
ICICIBANK,FVG,1325.0,1342.9
ICICIBANK,FVG,1354.3,1360.1
ICICIBANK,FVG,1359.7,1404.7
ICICIBANK,FVG,1414.8,1422.6
ICICIBANK,FVG,1419.9,1427.4
ICICIBANK,FVG,1440.7,1447.0
ICICIBANK,FVG,1445.3,1455.0
ICICIBANK,FVG,1440.1,1442.1
ICICIBANK,FVG,1428.9,1437.1
ICICIBANK,FVG,1423.2,1437.0
ICICIBANK,FVG,1429.0,1469.7
ICICIBANK,FVG,1467.7,1472.6
ITC,OB,419.15,429.0
ITC,OB,422.65,430.55
ITC,OB,424.6,429.65
ITC,OB,426.5,430.7
ITC,OB,422.3,430.6
ITC,OB,430.45,435.4
ITC,OB,433.7,439.8
ITC,OB,429.4,434.45
ITC,OB,432.6,440.35
ITC,OB,439.3,446.25
ITC,OB,430.0,442.85
ITC,OB,438.95,445.25
ITC,OB,444.7,447.85
ITC,OB,444.55,449.55
ITC,OB,433.8,447.45
ITC,OB,421.55,427.2
ITC,OB,406.5,417.25
ITC,OB,412.5,419.5
ITC,OB,411.8,417.5
ITC,OB,407.5,413.4
ITC,OB,399.8,409.05
ITC,OB,393.9,401.35
ITC,OB,407.0,418.45
ITC,OB,400.0,408.9
ITC,OB,400.4,408.25
ITC,OB,397.1,404.7
ITC,OB,397.25,404.3
ITC,OB,411.7,416.4
ITC,OB,417.0,421.1
ITC,OB,440.15,447.6
ITC,OB,442.5,452.0
ITC,OB,435.85,441.5
ITC,OB,431.1,439.45
ITC,OB,436.55,441.95
ITC,OB,430.1,437.5
ITC,OB,428.4,445.5
ITC,OB,404.0,410.85
ITC,OB,399.2,403.25
ITC,OB,392.2,402.5
ITC,OB,392.85,397.2
ITC,OB,400.55,409.7
ITC,OB,401.7,407.5
ITC,OB,406.25,411.2
ITC,OB,405.6,414.4
ITC,OB,419.0,429.2
ITC,OB,421.5,429.1
ITC,OB,423.3,432.7
ITC,OB,422.0,429.3
ITC,OB,429.7,435.0
ITC,OB,423.0,429.15
ITC,OB,425.35,437.95
ITC,OB,422.9,433.0
ITC,OB,430.85,444.2
ITC,OB,416.4,420.05
ITC,OB,415.95,419.0
ITC,OB,413.5,419.35
ITC,OB,414.9,418.45
ITC,OB,415.1,418.15
ITC,OB,411.75,415.0
ITC,OB,415.5,418.05
ITC,FVG,425.25,425.95
ITC,FVG,431.6,432.1
ITC,FVG,449.15,449.95
ITC,FVG,427.2,427.7
ITC,FVG,420.25,420.75
ITC,FVG,401.35,408.6
ITC,FVG,404.7,404.75
ITC,FVG,404.3,408.8
ITC,FVG,416.4,417.0
ITC,FVG,423.8,441.25
ITC,FVG,424.65,440.15
ITC,FVG,438.0,439.55
ITC,FVG,448.2,452.3
ITC,FVG,397.2,400.55
ITC,FVG,407.5,408.7
ITC,FVG,408.1,411.25
ITC,FVG,415.8,417.0
ITC,FVG,429.3,429.35
ITC,FVG,431.5,433.0
ITC,FVG,431.85,432.1
ITC,FVG,433.0,436.75
ITC,FVG,421.3,423.05
ITC,FVG,423.6,424.85
ITC,FVG,418.05,419.0
ITC,FVG,419.95,420.3
ITC,FVG,422.4,423.0
INDUSINDBK,OB,1374.0,1396.55
INDUSINDBK,OB,1406.45,1444.95
INDUSINDBK,OB,1392.7,1413.95
INDUSINDBK,OB,1338.05,1367.0
INDUSINDBK,OB,1335.95,1356.95
INDUSINDBK,OB,1345.55,1375.8
INDUSINDBK,OB,1379.6,1395.95
INDUSINDBK,OB,1377.55,1387.15
INDUSINDBK,OB,1433.9,1451.9
INDUSINDBK,OB,1401.5,1438.2
INDUSINDBK,OB,1417.8,1438.95
INDUSINDBK,OB,1462.25,1483.5
INDUSINDBK,OB,1432.25,1456.0
INDUSINDBK,OB,1338.2,1394.05
INDUSINDBK,OB,1335.55,1371.5
INDUSINDBK,OB,1339.0,1371.3
INDUSINDBK,OB,1337.0,1354.25
INDUSINDBK,OB,1266.5,1284.9
INDUSINDBK,OB,1025.5,1166.75
INDUSINDBK,OB,1018.1,1058.8
INDUSINDBK,OB,1054.1,1070.5
INDUSINDBK,OB,1048.05,1061.45
INDUSINDBK,OB,966.4,1003.0
INDUSINDBK,OB,987.3,999.5
INDUSINDBK,OB,977.8,994.0
INDUSINDBK,OB,981.25,999.9
INDUSINDBK,OB,965.55,997.65
INDUSINDBK,OB,960.5,979.3
